"00:11:35","32,06","30,70","30,02","29,23","27,42","25,74","25,08"
"00:11:40","32,59","30,81","30,01","29,20","27,42","25,77","25,10"
"00:11:45","33,22","30,97","30,02","29,18","27,41","25,79","25,10"
"00:11:50","33,90","31,17","30,05","29,16","27,42","25,81","25,12"
"00:11:55","34,68","31,41","30,11","29,15","27,42","25,82","25,13"
"00:12:00","35,56","31,73","30,19","29,16","27,41","25,85","25,15"
"00:12:05","36,40","32,10","30,31","29,17","27,41","25,86","25,16"
"00:12:10","37,12","32,48","30,44","29,20","27,42","25,89","25,17"
"00:12:15","37,79","32,85","30,60","29,23","27,41","25,90","25,18"
"00:12:20","38,48","33,28","30,79","29,30","27,42","25,92","25,20"
"00:12:25","39,13","33,71","31,00","29,38","27,42","25,94","25,21"
"00:12:30","39,69","34,09","31,21","29,46","27,43","25,95","25,22"
"00:12:35","40,21","34,48","31,43","29,55","27,43","25,97","25,23"
"00:12:40","40,75","34,89","31,68","29,67","27,45","25,98","25,24"
"00:12:45","41,24","35,29","31,92","29,79","27,46","25,99","25,25"
"00:12:50","41,68","35,64","32,16","29,91","27,48","26,01","25,26"
"00:12:55","42,10","36,00","32,40","30,05","27,50","26,03","25,28"
"00:13:00","42,54","36,38","32,67","30,20","27,53","26,05","25,29"
"00:13:05","42,90","36,74","32,92","30,34","27,56","26,06","25,30"
"00:13:10","43,10","37,05","33,16","30,49","27,60","26,07","25,31"
"00:13:15","43,15","37,34","33,39","30,64","27,63","26,08","25,32"
"00:13:20","43,03","37,58","33,63","30,80","27,67","26,09","25,32"
"00:13:25","42,75","37,78","33,87","30,96","27,72","26,11","25,34"
"00:13:30","42,35","37,88","34,06","31,11","27,77","26,13","25,34"
"00:13:35","41,84","37,93","34,24","31,27","27,83","26,15","25,37"
"00:13:40","41,19","37,90","34,40","31,43","27,88","26,17","25,37"
"00:13:45","40,45","37,79","34,51","31,57","27,94","26,18","25,38"
"00:13:50","39,72","37,63","34,58","31,69","28,00","26,20","25,39"
"00:13:55","38,95","37,42","34,62","31,79","28,05","26,21","25,40"
"00:14:00","38,15","37,14","34,62","31,90","28,12","26,23","25,41"
"00:14:05","37,37","36,82","34,60","31,97","28,18","26,25","25,42"
"00:14:10","36,73","36,51","34,53","32,04","28,24","26,26","25,43"
"00:14:15","36,14","36,19","34,45","32,08","28,31","26,29","25,44"
"00:14:20","35,58","35,84","34,34","32,11","28,37","26,31","25,45"
"00:14:25","35,13","35,50","34,21","32,12","28,44","26,33","25,46"
"00:14:30","34,80","35,20","34,07","32,12","28,49","26,35","25,46"
"00:14:35","34,54","34,93","33,93","32,10","28,54","26,37","25,47"
"00:14:40","34,31","34,67","33,78","32,07","28,60","26,40","25,48"
"00:14:45","34,09","34,43","33,63","32,03","28,65","26,43","25,49"
"00:14:50","33,90","34,22","33,49","31,98","28,69","26,44","25,49"
"00:14:55","33,73","34,03","33,36","31,94","28,73","26,47","25,50"
"00:15:00","33,56","33,85","33,22","31,89","28,77","26,50","25,51"
"00:15:05","33,39","33,68","33,09","31,83","28,80","26,52","25,52"
"00:15:10","33,24","33,53","32,97","31,77","28,83","26,55","25,53"
"00:15:15","33,10","33,38","32,86","31,71","28,86","26,58","25,54"
"00:15:20","32,96","33,23","32,75","31,65","28,88","26,60","25,55"
"00:15:25","32,81","33,08","32,63","31,58","28,90","26,63","25,56"
"00:15:30","32,69","32,96","32,53","31,53","28,92","26,66","25,57"
"00:15:35","32,57","32,84","32,43","31,47","28,93","26,68","25,58"
"00:15:40","32,50","32,71","32,32","31,40","28,94","26,70","25,59"
"00:15:45","32,45","32,61","32,24","31,35","28,96","26,74","25,61"
"00:15:50","32,40","32,51","32,14","31,29","28,96","26,75","25,61"
"00:15:55","32,35","32,42","32,05","31,23","28,96","26,77","25,62"
"00:16:00","32,32","32,34","31,97","31,16","28,96","26,80","25,63"
"00:16:05","32,32","32,26","31,89","31,10","28,96","26,82","25,64"
"00:16:10","32,35","32,20","31,82","31,05","28,96","26,83","25,64"
"00:16:15","32,44","32,16","31,76","31,00","28,96","26,86","25,66"
"00:16:20","32,60","32,13","31,69","30,94","28,95","26,88","25,66"
"00:16:25","32,84","32,13","31,64","30,89","28,95","26,90","25,67"
"00:16:30","33,13","32,15","31,58","30,84","28,93","26,92","25,68"
"00:16:35","33,52","32,21","31,56","30,80","28,92","26,93","25,69"
"00:16:40","34,05","32,31","31,54","30,76","28,91","26,94","25,69"
"00:16:45","34,70","32,47","31,54","30,73","28,91","26,96","25,71"
"00:16:50","35,40","32,67","31,58","30,71","28,90","26,98","25,72"
"00:16:55","36,18","32,91","31,62","30,70","28,89","26,99","25,72"
"00:17:00","37,04","33,23","31,70","30,69","28,88","27,01","25,73"
"00:17:05","37,86","33,60","31,81","30,70","28,87","27,02","25,73"
"00:17:10","38,56","33,96","31,94","30,72","28,87","27,04","25,74"
"00:17:15","39,22","34,35","32,09","30,75","28,86","27,05","25,75"
"00:17:20","39,89","34,76","32,28","30,80","28,85","27,06","25,75"
"00:17:25","40,51","35,17","32,48","30,87","28,85","27,07","25,77"
"00:17:30","41,04","35,55","32,69","30,94","28,85","27,08","25,77"
"00:17:35","41,54","35,92","32,90","31,02","28,85","27,09","25,78"
"00:17:40","42,06","36,32","33,14","31,14","28,86","27,11","25,79"
"00:17:45","42,55","36,71","33,38","31,25","28,87","27,11","25,80"
"00:17:50","42,97","37,06","33,61","31,36","28,88","27,12","25,81"
"00:17:55","43,38","37,40","33,84","31,49","28,89","27,14","25,82"
"00:18:00","43,79","37,77","34,09","31,63","28,92","27,15","25,83"
